symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2016-05-11 00:00:00+00:00,51.05,51.78,51.0,51.13,24039140,47.0411586899,47.7138334371,46.9950850771,47.1148764704,24039140,0.0,1.0
MSFT,2016-05-12 00:00:00+00:00,51.51,51.81,50.92,51.2,24102781,47.4650359279,47.7414776048,46.9213672966,47.1793795284,24102781,0.0,1.0
MSFT,2016-05-13 00:00:00+00:00,51.08,51.895,51.04,51.44,22592342,47.0688028576,47.8198027466,47.0319439674,47.4005328699,22592342,0.0,1.0
MSFT,2016-05-16 00:00:00+00:00,51.83,51.96,50.75,50.8,20032017,47.7599070499,47.8796984433,46.764717013,46.8107906258,20032017,0.0,1.0
MSFT,2016-05-17 00:00:00+00:00,50.51,51.73,50.36,51.72,27803514,46.8752936838,48.0075023215,46.7360877037,47.9982219229,27803514,0.36,1.0
MSFT,2016-05-18 00:00:00+00:00,50.81,51.14,50.3,50.48,24907532,47.1537056439,47.4599588,46.6804053117,46.8474524878,24907532,0.0,1.0
MSFT,2016-05-19 00:00:00+00:00,50.32,50.62,49.82,50.47,23842358,46.698966109,46.9773780691,46.2349461755,46.8381720891,23842358,0.0,1.0
MSFT,2016-05-20 00:00:00+00:00,50.62,51.22,50.4,50.48,23905769,46.9773780691,47.5342019894,46.7732092984,46.8474524878,23905769,0.0,1.0
MSFT,2016-05-23 00:00:00+00:00,50.03,50.68,49.98,50.6,26118720,46.4298345476,47.0330604612,46.3834325542,46.9588172718,26118720,0.0,1.0
MSFT,2016-05-24 00:00:00+00:00,51.59,51.71,50.4,50.7,34757944,47.8775767402,47.9889415242,46.7732092984,47.0516212585,34757944,0.0,1.0
MSFT,2016-05-25 00:00:00+00:00,52.12,52.49,51.79,51.92,24204566,48.3694378697,48.7128126205,48.0631847136,48.1838298963,24204566,0.0,1.0
MSFT,2016-05-26 00:00:00+00:00,51.89,51.9793,51.36,51.93,24335223,48.1559887003,48.2388626604,47.6641275707,48.193110295,24335223,0.0,1.0
MSFT,2016-05-27 00:00:00+00:00,52.32,52.32,51.77,51.92,17721438,48.5550458431,48.5550458431,48.0446239162,48.1838298963,17721438,0.0,1.0
MSFT,2016-05-31 00:00:00+00:00,53.0,53.0,52.08,52.26,37653081,49.1861129527,49.1861129527,48.332316275,48.4993634511,37653081,0.0,1.0
MSFT,2016-06-01 00:00:00+00:00,52.85,52.95,52.44,52.44,25324828,49.0469069726,49.1397109593,48.6664106271,48.6664106271,25324828,0.0,1.0
MSFT,2016-06-02 00:00:00+00:00,52.48,52.74,51.835,52.64,22840779,48.7035322218,48.9448225873,48.1049465076,48.8520186005,22840779,0.0,1.0
MSFT,2016-06-03 00:00:00+00:00,51.79,52.42,51.6,52.38,23368291,48.0631847136,48.6478498298,47.8868571388,48.6107282351,23368291,0.0,1.0
MSFT,2016-06-06 00:00:00+00:00,52.13,52.35,51.89,51.99,18243271,48.3787182684,48.5828870391,48.1559887003,48.248792687,18243271,0.0,1.0
MSFT,2016-06-07 00:00:00+00:00,52.1,52.73,52.1,52.24,20866770,48.3508770724,48.9355421886,48.3508770724,48.4808026537,20866770,0.0,1.0
MSFT,2016-06-08 00:00:00+00:00,52.04,52.44,51.87,52.02,21149438,48.2951946803,48.6664106271,48.1374279029,48.276633883,21149438,0.0,1.0
MSFT,2016-06-09 00:00:00+00:00,51.62,52.0,51.49,52.0,20305664,47.9054179362,48.2580730856,47.7847727535,48.2580730856,20305664,0.0,1.0
MSFT,2016-06-10 00:00:00+00:00,51.48,52.05,51.04,51.05,25833151,47.7754923548,48.304475079,47.3671548133,47.376435212,25833151,0.0,1.0
MSFT,2016-06-13 00:00:00+00:00,50.14,50.715,49.06,49.58,83217844,46.531918933,47.0655418565,45.5296358766,46.0122166074,83217844,0.0,1.0
MSFT,2016-06-14 00:00:00+00:00,49.83,50.1,49.57,49.9,42577106,46.2442265742,46.4947973383,46.0029362088,46.3091893649,42577106,0.0,1.0
MSFT,2016-06-15 00:00:00+00:00,49.69,50.12,49.69,49.78,33757639,46.1143009928,46.5133581356,46.1143009928,46.1978245808,33757639,0.0,1.0
MSFT,2016-06-16 00:00:00+00:00,50.39,50.47,49.5068,49.52,31188605,46.7639288997,46.8381720891,45.9442840892,45.9565342154,31188605,0.0,1.0
MSFT,2016-06-17 00:00:00+00:00,50.13,50.43,49.82,50.41,45710516,46.5226385343,46.8010504944,46.2349461755,46.7824896971,45710516,0.0,1.0
MSFT,2016-06-20 00:00:00+00:00,50.07,50.83,50.03,50.64,35607946,46.4669561423,47.1722664412,46.4298345476,46.9959388665,35607946,0.0,1.0
MSFT,2016-06-21 00:00:00+00:00,51.19,51.43,50.16,50.2,34097825,47.5063607934,47.7290903614,46.5504797303,46.587601325,34097825,0.0,1.0
MSFT,2016-06-22 00:00:00+00:00,50.99,51.46,50.9525,51.08,28816848,47.3207528199,47.7569315575,47.2859513249,47.404276408,28816848,0.0,1.0
MSFT,2016-06-23 00:00:00+00:00,51.91,52.06,51.15,51.28,29028833,48.1745494976,48.3137554777,47.4692391987,47.5898843814,29028833,0.0,1.0
MSFT,2016-06-24 00:00:00+00:00,49.83,50.94,49.52,49.81,133502985,46.2442265742,47.2743508266,45.9565342154,46.2256657768,133502985,0.0,1.0
MSFT,2016-06-27 00:00:00+00:00,48.43,49.1466,48.035,49.1,50576699,44.9449707603,45.6100041291,44.5783950129,45.5667574713,50576699,0.0,1.0
MSFT,2016-06-28 00:00:00+00:00,49.44,49.47,48.67,48.92,38140658,45.882291026,45.9101322221,45.1677003284,45.3997102952,38140658,0.0,1.0
MSFT,2016-06-29 00:00:00+00:00,50.54,50.72,49.8,49.91,31304021,46.9031348798,47.0701820558,46.2163853782,46.3184697636,31304021,0.0,1.0
MSFT,2016-06-30 00:00:00+00:00,51.17,51.3,50.5,50.72,28527781,47.487799996,47.6084451787,46.8660132851,47.0701820558,28527781,0.0,1.0
MSFT,2016-07-01 00:00:00+00:00,51.16,51.72,51.07,51.13,21400392,47.4785195973,47.9982219229,47.3949960093,47.4506784013,21400392,0.0,1.0
MSFT,2016-07-05 00:00:00+00:00,51.17,51.28,50.74,50.83,24806351,47.487799996,47.5898843814,47.0887428532,47.1722664412,24806351,0.0,1.0
MSFT,2016-07-06 00:00:00+00:00,51.38,51.54,50.39,50.78,28167461,47.6826883681,47.8311747468,46.7639288997,47.1258644479,28167461,0.0,1.0
MSFT,2016-07-07 00:00:00+00:00,51.38,51.61,51.07,51.42,19585194,47.6826883681,47.8961375375,47.3949960093,47.7198099628,19585194,0.0,1.0
MSFT,2016-07-08 00:00:00+00:00,52.3,52.36,51.55,51.73,28391026,48.5364850458,48.5921674378,47.8404551455,48.0075023215,28391026,0.0,1.0
MSFT,2016-07-11 00:00:00+00:00,52.59,52.83,52.47,52.5,22269203,48.8056166072,49.0283461753,48.6942518232,48.7220930192,22269203,0.0,1.0
MSFT,2016-07-12 00:00:00+00:00,53.21,53.4,52.785,52.94,27317555,49.3810013248,49.5573288995,48.9865843813,49.1304305607,27317555,0.0,1.0
MSFT,2016-07-13 00:00:00+00:00,53.51,53.86,53.18,53.56,25356841,49.6594132849,49.9842272383,49.3531601287,49.7058152782,25356841,0.0,1.0
MSFT,2016-07-14 00:00:00+00:00,53.74,53.99,53.58,53.84,24545520,49.8728624543,50.104872421,49.7243760756,49.965666441,24545520,0.0,1.0
MSFT,2016-07-15 00:00:00+00:00,53.7,54.0,53.21,53.95,32024385,49.8357408596,50.1141528197,49.3810013248,50.0677508264,32024385,0.0,1.0
MSFT,2016-07-18 00:00:00+00:00,53.96,54.34,53.55,53.7,31433864,50.077031225,50.4296863745,49.6965348795,49.8357408596,31433864,0.0,1.0
MSFT,2016-07-19 00:00:00+00:00,53.09,53.9,52.93,53.71,53336533,49.2696365407,50.021348833,49.121150162,49.8450212583,53336533,0.0,1.0
MSFT,2016-07-20 00:00:00+00:00,55.91,56.84,55.53,56.15,89893301,51.8867089657,52.7497860421,51.5340538163,52.1094385338,89893301,0.0,1.0
MSFT,2016-07-21 00:00:00+00:00,55.8,56.23,55.76,55.98,32776653,51.7846245804,52.1836817232,51.7475029857,51.9516717564,32776653,0.0,1.0
MSFT,2016-07-22 00:00:00+00:00,56.57,56.6275,55.78,56.08,32157167,52.499215278,52.5525775703,51.766063783,52.0444757431,32157167,0.0,1.0
MSFT,2016-07-25 00:00:00+00:00,56.73,56.74,56.255,56.47,25610587,52.6477016567,52.6569820554,52.2068827199,52.4064112913,25610587,0.0,1.0
MSFT,2016-07-26 00:00:00+00:00,56.76,57.29,56.51,56.52,28078995,52.6755428527,53.1674039822,52.443532886,52.4528132846,28078995,0.0,1.0
MSFT,2016-07-27 00:00:00+00:00,56.19,56.8,56.11,56.61,32327477,52.1465601285,52.7126644474,52.0723169391,52.5363368727,32327477,0.0,1.0
MSFT,2016-07-28 00:00:00+00:00,56.21,56.37,55.72,56.0,37550411,52.1651209259,52.3136073046,51.710381391,51.9702325538,37550411,0.0,1.0
MSFT,2016-07-29 00:00:00+00:00,56.68,56.76,56.05,56.26,30558718,52.6012996634,52.6755428527,52.0166345471,52.2115229192,30558718,0.0,1.0
MSFT,2016-08-01 00:00:00+00:00,56.58,56.75,56.14,56.6,26003419,52.5084956767,52.666262454,52.1001581352,52.527056474,26003419,0.0,1.0
MSFT,2016-08-02 00:00:00+00:00,56.58,56.9,56.31,56.85,35121958,52.5084956767,52.8054684341,52.2579249126,52.7590664408,35121958,0.0,1.0
MSFT,2016-08-03 00:00:00+00:00,56.97,57.11,56.49,56.68,22075616,52.8704312248,53.0003568062,52.4249720886,52.6012996634,22075616,0.0,1.0
MSFT,2016-08-04 00:00:00+00:00,57.39,57.5193,56.67,56.8,26587749,53.2602079689,53.3802035238,52.5920192647,52.7126644474,26587749,0.0,1.0
MSFT,2016-08-05 00:00:00+00:00,57.96,58.21,57.45,57.65,29335221,53.7891906932,54.0212006599,53.315890361,53.5014983344,29335221,0.0,1.0
MSFT,2016-08-08 00:00:00+00:00,58.06,58.085,57.78,58.055,19473499,53.8819946799,53.9051956765,53.6221435171,53.8773544805,19473499,0.0,1.0
MSFT,2016-08-09 00:00:00+00:00,58.2,58.5,58.02,58.17,16920721,54.0119202612,54.2903322214,53.8448730852,53.9840790652,16920721,0.0,1.0
MSFT,2016-08-10 00:00:00+00:00,58.02,58.32,57.82,58.16,15756913,53.8448730852,54.1232850453,53.6592651118,53.9747986666,15756913,0.0,1.0
MSFT,2016-08-11 00:00:00+00:00,58.3,58.45,58.03,58.03,18162301,54.1047242479,54.243930228,53.8541534838,53.8541534838,18162301,0.0,1.0
MSFT,2016-08-12 00:00:00+00:00,57.94,58.19,57.62,58.03,21655161,53.7706298958,54.0026398626,53.4736571384,53.8541534838,21655161,0.0,1.0
MSFT,2016-08-15 00:00:00+00:00,58.12,58.5,57.96,58.01,19283902,53.9376770719,54.2903322214,53.7891906932,53.8355926865,19283902,0.0,1.0
MSFT,2016-08-16 00:00:00+00:00,57.44,57.62,57.27,57.61,20523493,53.6407043144,53.8087984435,53.481948748,53.7994598808,20523493,0.36,1.0
MSFT,2016-08-17 00:00:00+00:00,57.56,57.68,57.23,57.54,18856423,53.7527670672,53.8648298199,53.4445944971,53.7340899417,18856423,0.0,1.0
MSFT,2016-08-18 00:00:00+00:00,57.6,57.7,57.27,57.42,14214341,53.7901213181,53.8835069454,53.481948748,53.622027189,14214341,0.0,1.0
MSFT,2016-08-19 00:00:00+00:00,57.62,57.73,57.2,57.43,17271044,53.8087984435,53.9115226336,53.4165788089,53.6313657517,17271044,0.0,1.0
MSFT,2016-08-22 00:00:00+00:00,57.67,57.75,57.26,57.6,15221922,53.8554912572,53.930199759,53.4726101853,53.7901213181,15221922,0.0,1.0
MSFT,2016-08-23 00:00:00+00:00,57.89,58.18,57.85,57.9,18732373,54.0609396372,54.3317579564,54.0235853863,54.0702782,18732373,0.0,1.0
MSFT,2016-08-24 00:00:00+00:00,57.95,58.04,57.715,57.8,18151506,54.1169710136,54.2010180782,53.8975147895,53.9768925727,18151506,0.0,1.0
MSFT,2016-08-25 00:00:00+00:00,58.17,58.29,57.78,57.88,18552579,54.3224193936,54.4344821464,53.9582154472,54.0516010745,18552579,0.0,1.0
MSFT,2016-08-26 00:00:00+00:00,58.03,58.7,57.69,58.28,20971202,54.1916795154,54.8173632183,53.8741683827,54.4251435837,20971202,0.0,1.0
MSFT,2016-08-29 00:00:00+00:00,58.1,58.6,58.1,58.18,16417207,54.2570494545,54.723977591,54.2570494545,54.3317579564,16417207,0.0,1.0
MSFT,2016-08-30 00:00:00+00:00,57.89,58.19,57.61,57.98,16930185,54.0609396372,54.3410965191,53.7994598808,54.1449867018,16930185,0.0,1.0
MSFT,2016-08-31 00:00:00+00:00,57.46,57.8,57.3,57.65,20860269,53.6593814399,53.9768925727,53.5099644362,53.8368141317,20860269,0.0,1.0
MSFT,2016-09-01 00:00:00+00:00,57.59,57.82,57.01,57.01,26075363,53.7807827554,53.9955696981,53.2391461171,53.2391461171,26075363,0.0,1.0
MSFT,2016-09-02 00:00:00+00:00,57.67,58.19,57.42,57.67,18900489,53.8554912572,54.3410965191,53.622027189,53.8554912572,18900489,0.0,1.0
MSFT,2016-09-06 00:00:00+00:00,57.61,57.8,57.21,57.78,16278416,53.7994598808,53.9768925727,53.4259173717,53.9582154472,16278416,0.0,1.0
MSFT,2016-09-07 00:00:00+00:00,57.66,57.84,57.405,57.47,17493359,53.8461526945,54.0142468236,53.6080193449,53.6687200026,17493359,0.0,1.0
MSFT,2016-09-08 00:00:00+00:00,57.43,57.79,57.18,57.63,20146083,53.6313657517,53.9675540099,53.3979016835,53.8181370063,20146083,0.0,1.0
MSFT,2016-09-09 00:00:00+00:00,56.21,57.52,56.21,56.79,35113934,52.4920610988,53.7154128163,52.4920610988,53.0336977371,35113934,0.0,1.0
MSFT,2016-09-12 00:00:00+00:00,57.05,57.205,55.61,56.0,29302962,53.276500368,53.4212480903,51.9317473351,52.2959512815,29302962,0.0,1.0
MSFT,2016-09-13 00:00:00+00:00,56.53,56.65,56.05,56.5,30130213,52.7908951061,52.9029578589,52.3426440951,52.7628794179,30130213,0.0,1.0
MSFT,2016-09-14 00:00:00+00:00,56.26,56.63,56.03,56.39,24274273,52.5387539124,52.8842807334,52.3239669697,52.6601552279,24274273,0.0,1.0
MSFT,2016-09-15 00:00:00+00:00,57.19,57.35,55.98,56.15,27062614,53.4072402462,53.5566572499,52.277274156,52.4360297224,27062614,0.0,1.0
MSFT,2016-09-16 00:00:00+00:00,57.25,57.63,56.75,57.63,44606965,53.4632716226,53.8181370063,52.9963434861,53.8181370063,44606965,0.0,1.0
MSFT,2016-09-19 00:00:00+00:00,56.93,57.75,56.85,57.27,20937104,53.1644376153,53.930199759,53.0897291134,53.481948748,20937104,0.0,1.0
MSFT,2016-09-20 00:00:00+00:00,56.81,57.35,56.75,57.35,17383982,53.0523748625,53.5566572499,52.9963434861,53.5566572499,17383982,0.0,1.0
MSFT,2016-09-21 00:00:00+00:00,57.76,57.85,57.08,57.51,33707272,53.9395383218,54.0235853863,53.3045160562,53.7060742535,33707272,0.0,1.0
MSFT,2016-09-22 00:00:00+00:00,57.82,58.0,57.63,57.92,19822203,53.9955696981,54.1636638272,53.8181370063,54.0889553254,19822203,0.0,1.0
MSFT,2016-09-23 00:00:00+00:00,57.43,57.91,57.38,57.87,19955336,53.6313657517,54.0796167627,53.5846729381,54.0422625118,19955336,0.0,1.0
MSFT,2016-09-26 00:00:00+00:00,56.9,57.14,56.83,57.08,21688720,53.1364219271,53.3605474326,53.071051988,53.3045160562,21688720,0.0,1.0
MSFT,2016-09-27 00:00:00+00:00,57.95,58.06,56.681,56.93,28065071,54.1169710136,54.2196952036,52.9319074033,53.1644376153,28065071,0.0,1.0
MSFT,2016-09-28 00:00:00+00:00,58.03,58.06,57.67,57.88,20536400,54.1916795154,54.2196952036,53.8554912572,54.0516010745,20536400,0.0,1.0
MSFT,2016-09-29 00:00:00+00:00,57.4,58.1679,57.21,57.81,25463536,53.6033500635,54.3204582955,53.4259173717,53.9862311354,25463536,0.0,1.0
MSFT,2016-09-30 00:00:00+00:00,57.6,57.77,57.34,57.57,29910788,53.7901213181,53.9488768845,53.5473186871,53.7621056299,29910788,0.0,1.0
MSFT,2016-10-03 00:00:00+00:00,57.42,57.55,57.06,57.405,19189515,53.622027189,53.7434285044,53.2858389307,53.6080193449,19189515,0.0,1.0
MSFT,2016-10-04 00:00:00+00:00,57.24,57.595,56.97,57.27,20085874,53.4539330599,53.7854520367,53.2017918662,53.481948748,20085874,0.0,1.0
MSFT,2016-10-05 00:00:00+00:00,57.64,57.9601,57.26,57.29,16726411,53.827475569,54.126402962,53.4726101853,53.5006258735,16726411,0.0,1.0
MSFT,2016-10-06 00:00:00+00:00,57.74,57.86,57.28,57.74,16212611,53.9208611963,54.032923949,53.4912873108,53.9208611963,16212611,0.0,1.0
MSFT,2016-10-07 00:00:00+00:00,57.8,57.98,57.42,57.85,20089020,53.9768925727,54.1449867018,53.622027189,54.0235853863,20089020,0.0,1.0
MSFT,2016-10-10 00:00:00+00:00,58.04,58.39,57.87,57.91,18196509,54.2010180782,54.5278677737,54.0422625118,54.0796167627,18196509,0.0,1.0
MSFT,2016-10-11 00:00:00+00:00,57.19,58.02,56.89,57.89,26497418,53.4072402462,54.1823409527,53.1270833643,54.0609396372,26497418,0.0,1.0
MSFT,2016-10-12 00:00:00+00:00,57.11,57.27,56.4,57.11,22177464,53.3325317444,53.481948748,52.6694937906,53.3325317444,22177464,0.0,1.0
MSFT,2016-10-13 00:00:00+00:00,56.92,57.3,56.315,56.7,25313748,53.1550990525,53.5099644362,52.5901160074,52.9496506725,25313748,0.0,1.0
MSFT,2016-10-14 00:00:00+00:00,57.42,57.74,57.12,57.12,27402451,53.622027189,53.9208611963,53.3418703071,53.3418703071,27402451,0.0,1.0
MSFT,2016-10-17 00:00:00+00:00,57.22,57.46,56.87,57.36,23830014,53.4352559344,53.6593814399,53.1084062389,53.5659958126,23830014,0.0,1.0
MSFT,2016-10-18 00:00:00+00:00,57.66,57.945,57.41,57.53,19149538,53.8461526945,54.1123017322,53.6126886262,53.724751379,19149538,0.0,1.0
MSFT,2016-10-19 00:00:00+00:00,57.53,57.84,57.395,57.47,22878397,53.724751379,54.0142468236,53.5986807822,53.6687200026,22878397,0.0,1.0
MSFT,2016-10-20 00:00:00+00:00,57.25,57.52,56.66,57.5,49455612,53.4632716226,53.7154128163,52.9122964216,53.6967356908,49455612,0.0,1.0
MSFT,2016-10-21 00:00:00+00:00,59.66,60.45,59.485,60.28,80032206,55.7138652402,56.4516116958,55.5504403925,56.2928561294,80032206,0.0,1.0
MSFT,2016-10-24 00:00:00+00:00,61.0,61.0,59.93,59.94,54066978,56.9652326459,56.9652326459,55.9660064339,55.9753449966,54066978,0.0,1.0
MSFT,2016-10-25 00:00:00+00:00,60.99,61.3699,60.8,60.85,35137164,56.9558940832,57.3106660812,56.7784613913,56.825154205,35137164,0.0,1.0
MSFT,2016-10-26 00:00:00+00:00,60.63,61.2,60.47,60.81,29911608,56.6197058249,57.1520039005,56.4702888213,56.787799954,29911608,0.0,1.0
MSFT,2016-10-27 00:00:00+00:00,60.1,60.83,60.09,60.61,28479856,56.1247620003,56.8064770795,56.1154234376,56.6010286995,28479856,0.0,1.0
MSFT,2016-10-28 00:00:00+00:00,59.87,60.52,59.58,60.01,33574684,55.9099750575,56.5169816349,55.6391567384,56.0407149357,33574684,0.0,1.0
MSFT,2016-10-31 00:00:00+00:00,59.92,60.42,59.92,60.16,26434697,55.9566678712,56.4235960076,55.9566678712,56.1807933767,26434697,0.0,1.0
MSFT,2016-11-01 00:00:00+00:00,59.8,60.02,59.25,59.97,24532986,55.8446051184,56.0500534985,55.3309841684,56.0033606848,24532986,0.0,1.0
MSFT,2016-11-02 00:00:00+00:00,59.43,59.93,59.3,59.82,22147005,55.4990782975,55.9660064339,55.377676982,55.8632822439,22147005,0.0,1.0
MSFT,2016-11-03 00:00:00+00:00,59.21,59.64,59.11,59.53,21600427,55.2936299174,55.6951881148,55.2002442901,55.5924639248,21600427,0.0,1.0
MSFT,2016-11-04 00:00:00+00:00,58.71,59.28,58.52,58.65,28697016,54.826701781,55.3589998565,54.6492690891,54.7706704046,28697016,0.0,1.0
MSFT,2016-11-07 00:00:00+00:00,60.42,60.52,59.78,59.78,31664798,56.4235960076,56.5169816349,55.825927993,55.825927993,31664798,0.0,1.0
MSFT,2016-11-08 00:00:00+00:00,60.47,60.78,60.15,60.55,22935355,56.4702888213,56.7597842659,56.1714548139,56.5449973231,22935355,0.0,1.0
MSFT,2016-11-09 00:00:00+00:00,60.17,60.59,59.2,60.0,49632479,56.1901319394,56.582351574,55.2842913547,56.031376373,49632479,0.0,1.0
MSFT,2016-11-10 00:00:00+00:00,58.7,60.49,57.6302,60.48,57822394,54.8173632183,56.4889659467,53.8183237775,56.479627384,57822394,0.0,1.0
MSFT,2016-11-11 00:00:00+00:00,59.02,59.116,58.01,58.23,38767843,55.1161972256,55.2058474278,54.17300239,54.37845077,38767843,0.0,1.0
MSFT,2016-11-14 00:00:00+00:00,58.12,59.08,57.28,59.02,41328422,54.27572658,55.172228602,53.4912873108,55.1161972256,41328422,0.0,1.0
MSFT,2016-11-15 00:00:00+00:00,58.87,59.49,58.315,58.33,35904126,55.3403227311,55.9231492997,54.8185989479,54.8326995907,35904126,0.39,1.0
MSFT,2016-11-16 00:00:00+00:00,59.65,59.66,58.81,58.94,27332475,56.0735561561,56.0829565846,55.2839201599,55.4061257308,27332475,0.0,1.0
MSFT,2016-11-17 00:00:00+00:00,60.64,60.95,59.965,60.41,32132728,57.0041985801,57.2956118644,56.3696696546,56.787988724,32132728,0.0,1.0
MSFT,2016-11-18 00:00:00+00:00,60.35,61.14,60.3,60.78,27686311,56.7315861529,57.4742200064,56.6845840103,57.1358045795,27686311,0.0,1.0
MSFT,2016-11-21 00:00:00+00:00,60.86,60.97,60.42,60.5,19652595,57.2110080077,57.3144127215,56.7973891526,56.8725925808,19652595,0.0,1.0
MSFT,2016-11-22 00:00:00+00:00,61.12,61.26,60.805,60.98,23206700,57.4554191494,57.5870251487,57.1593056508,57.32381315,23206700,0.0,1.0
MSFT,2016-11-23 00:00:00+00:00,60.4,61.1,60.25,61.01,21848913,56.7785882955,57.4366182923,56.6375818676,57.3520144356,21848913,0.0,1.0
MSFT,2016-11-25 00:00:00+00:00,60.53,60.53,60.13,60.3,8409616,56.9007938664,56.9007938664,56.5247767253,56.6845840103,8409616,0.0,1.0
MSFT,2016-11-28 00:00:00+00:00,60.61,61.02,60.21,60.34,20732619,56.9759972946,57.3614148641,56.5999801535,56.7221857244,20732619,0.0,1.0
MSFT,2016-11-29 00:00:00+00:00,61.09,61.41,60.52,60.65,22366721,57.4272178638,57.7280315766,56.8913934378,57.0135990087,22366721,0.0,1.0
MSFT,2016-11-30 00:00:00+00:00,60.26,61.18,60.215,60.86,34655435,56.6469822962,57.5118217205,56.6046803678,57.2110080077,34655435,0.0,1.0
MSFT,2016-12-01 00:00:00+00:00,59.2,60.15,58.935,60.11,34542121,55.6505368724,56.5435775824,55.4014255165,56.5059758683,34542121,0.0,1.0
MSFT,2016-12-02 00:00:00+00:00,59.25,59.47,58.8,59.08,25515665,55.6975390151,55.9043484426,55.2745197314,55.5377317301,25515665,0.0,1.0
MSFT,2016-12-05 00:00:00+00:00,60.22,60.585,59.56,59.7,23552658,56.6093805821,56.9524962232,55.9889522994,56.1205582987,23552658,0.0,1.0
MSFT,2016-12-06 00:00:00+00:00,59.95,60.46,59.8,60.43,19907035,56.3555690119,56.8349908667,56.214562584,56.8067895811,19907035,0.0,1.0
MSFT,2016-12-07 00:00:00+00:00,61.37,61.38,59.8,60.01,30808969,57.6904298625,57.699830291,56.214562584,56.411971583,30808969,0.0,1.0
MSFT,2016-12-08 00:00:00+00:00,61.01,61.58,60.84,61.3,21220753,57.3520144356,57.8878388616,57.1922071507,57.6246268628,21220753,0.0,1.0
MSFT,2016-12-09 00:00:00+00:00,61.97,61.99,61.125,61.18,27349356,58.2544555741,58.2732564311,57.4601193636,57.5118217205,27349356,0.0,1.0
MSFT,2016-12-12 00:00:00+00:00,62.17,62.3,61.72,61.82,20198081,58.4424641446,58.5646697154,58.0194448609,58.1134491462,20198081,0.0,1.0
MSFT,2016-12-13 00:00:00+00:00,62.98,63.42,62.24,62.5,35718868,59.2038988552,59.6175177103,58.5082671443,58.7526782859,35718868,0.0,1.0
MSFT,2016-12-14 00:00:00+00:00,62.68,63.45,62.53,63.0,30352654,58.9218859994,59.6457189959,58.7808795715,59.2226997122,30352654,0.0,1.0
MSFT,2016-12-15 00:00:00+00:00,62.58,63.1535,62.3,62.7,27669868,58.8278817141,59.3669962901,58.5646697154,58.9406868564,27669868,0.0,1.0
MSFT,2016-12-16 00:00:00+00:00,62.3,62.95,62.115,62.95,42453083,58.5646697154,59.1756975696,58.3907617877,59.1756975696,42453083,0.0,1.0
MSFT,2016-12-19 00:00:00+00:00,63.62,63.77,62.42,62.56,34338219,59.8055262808,59.9465327087,58.6774748577,58.8090808571,34338219,0.0,1.0
MSFT,2016-12-20 00:00:00+00:00,63.54,63.8,63.025,63.69,26028379,59.7303228526,59.9747339943,59.2462007835,59.8713292805,26028379,0.0,1.0
MSFT,2016-12-21 00:00:00+00:00,63.54,63.7,63.12,63.43,17096304,59.7303228526,59.880729709,59.3355048545,59.6269181388,17096304,0.0,1.0
MSFT,2016-12-22 00:00:00+00:00,63.55,64.1,63.405,63.84,22176585,59.7397232811,60.25674685,59.6034170675,60.0123357084,22176585,0.0,1.0
MSFT,2016-12-23 00:00:00+00:00,63.24,63.54,62.8,63.45,12403819,59.4483099968,59.7303228526,59.0346911417,59.6457189959,12403819,0.0,1.0
MSFT,2016-12-27 00:00:00+00:00,63.28,64.07,63.21,63.21,11763173,59.4859117109,60.2285455645,59.4201087113,59.4201087113,11763173,0.0,1.0
MSFT,2016-12-28 00:00:00+00:00,62.99,63.4,62.83,63.4,14653348,59.2132992837,59.5987168532,59.0628924273,59.5987168532,14653348,0.0,1.0
MSFT,2016-12-29 00:00:00+00:00,62.9,63.2,62.73,62.86,10250582,59.128695427,59.4107082827,58.968888142,59.0910937129,10250582,0.0,1.0
MSFT,2016-12-30 00:00:00+00:00,62.14,62.99,62.03,62.96,25579908,58.414262859,59.2132992837,58.3108581452,59.1850979981,25579908,0.0,1.0
MSFT,2017-01-03 00:00:00+00:00,62.58,62.84,62.125,62.79,20694101,58.8278817141,59.0722928558,58.4001622162,59.0252907132,20694101,0.0,1.0
MSFT,2017-01-04 00:00:00+00:00,62.3,62.75,62.12,62.48,21339969,58.5646697154,58.9876889991,58.3954620019,58.7338774289,21339969,0.0,1.0
MSFT,2017-01-05 00:00:00+00:00,62.3,62.66,62.03,62.19,24875968,58.5646697154,58.9030851423,58.3108581452,58.4612650016,24875968,0.0,1.0
MSFT,2017-01-06 00:00:00+00:00,62.84,63.15,62.04,62.3,19922919,59.0722928558,59.3637061401,58.3202585737,58.5646697154,19922919,0.0,1.0
MSFT,2017-01-09 00:00:00+00:00,62.64,63.08,62.54,62.76,20382730,58.8842842853,59.2979031404,58.79028,58.9970894276,20382730,0.0,1.0
MSFT,2017-01-10 00:00:00+00:00,62.62,63.07,62.28,62.73,18593004,58.8654834282,59.2885027119,58.5458688584,58.968888142,18593004,0.0,1.0
MSFT,2017-01-11 00:00:00+00:00,63.19,63.23,62.43,62.61,21517335,59.4013078542,59.4389095683,58.6868752862,58.8560829997,21517335,0.0,1.0
